60,80,100,120,140,160,180,200,220,240
90.7,132.2,191.1,248.4,338.7,407.5,699.2,1005.5,1454.1,2262.9
13.653204751998704,33.25597690641488,25.947832279402455,52.83218715896589,83.62661059734515,102.16188134524539,122.4628923388632,158.4873812011543,256.90832995448005,589.2168446336204
