0.7612419333698607,0.7702605156692397,0.7825206859186098,0.7977470620530721
0.7540842237300729,0.7852986546327818,0.7830348531335474,0.8216799688746231
0.7499503577221986,0.779699167527118,0.7843659851506015,0.8191261148448362
0.7647307435463079,0.7715741200420067,0.8040916534989596,0.8161608731206745
0.7502294692144374,0.7804808616650235,0.7697014477803601,0.8217033015451538
0.7560736577313439,0.7670329992023689,0.7894875665403346,0.813961549293536
0.7608328924454854,0.776346912103279,0.7952589201276182,0.8064257872699535
0.7649929941673815,0.7619600782830795,0.8081662791890393,0.8150357455272833
0.7500284625478522,0.7794018147031163,0.7799096491517774,0.816289007548314
0.7626198409651769,0.7859343176621668,0.7990358442651849,0.8706057295657987
0.7500832725910725,0.7650349270315652,0.780788803143282,0.7885278597160764
0.751197496301795,0.7672688367761035,0.8163075657757073,0.8178953377435612
0.7541865526735877,0.784334433186164,0.7886671312904434,0.8254198088480353
0.7642532512904875,0.7704427094312781,0.8112419540340008,0.804226640663837
0.7606698481179838,0.7761496557209409,0.7852715235519134,0.8002776442730749
0.7636433125114156,0.7785127658227157,0.7816919345464991,0.8018821274641614
