0.6543603623785208,0.68972717238254,0.6962397831333267,0.7243791665338815,0.7287128785479758,0.7426960791657846
0.6435356615578139,0.6746508416473974,0.7012024899209804,0.7130537446688462,0.7294118093369307,0.7503188826512627
0.6646167976140845,0.6711711057227532,0.7004937816733068,0.7228641078588832,0.7338416216393228,0.7388645433158116
0.669957236150489,0.666615160521245,0.694968352650211,0.730559481598691,0.7372241309202413,0.7549094940915206
0.6570830392578778,0.6961115910591341,0.6966696048584273,0.7209205371222861,0.7295204893558643,0.7581417162940544
0.64196253631173,0.669829656005396,0.6923963663244352,0.7163206955173463,0.7292350699870334,0.7594119466770797
0.6427362131098092,0.6823732413339905,0.6988465708271462,0.7036373404284804,0.7468058338857847,0.7336386675772061
0.6615688624694278,0.6822349915440825,0.7132185664109874,0.6975181783465899,0.7408509145251941,0.7405481489012014
0.6608360873813952,0.689276166183082,0.6974248100434889,0.7047480080124638,0.7415310267821538,0.7495991605410335
0.6475988673520985,0.6951914852742962,0.686528281905002,0.7210448672033296,0.7385507452232412,0.7491812907272166
0.6668334945546672,0.6751041573086648,0.7254845457450207,0.7201890458853908,0.7317828105933181,0.7514063252979029
0.6563908528805574,0.6884603321918905,0.7071729636158623,0.729662921493129,0.7307730917387207,0.757559882915135
0.6436479371058882,0.6702239984301926,0.7047591191310772,0.7126645413242688,0.7539090637914427,0.7503555693277884
0.6479881316767689,0.6817684250070438,0.6916048566432413,0.7129067108973296,0.7533492886976729,0.7567633766701635
0.6525996149986014,0.6797861819405875,0.6920321646189191,0.7194338311358752,0.7275238593432142,0.7590087555399675
0.6494546169216155,0.6846452919601416,0.7083058614398653,0.720724720478034,0.7281715210355988,0.7523430050964389
0.6289572330644754,0.6760396756453237,0.7136420668576275,0.7043306457891302,0.7319207995043856,0.7578707912417227
0.6598092171816031,0.6921368160606346,0.709947713720889,0.7094259238197367,0.7326278027487951,0.7564698036122722
0.669854481900773,0.6859404704472972,0.6938025174825175,0.7192551351866258,0.7365954252048356,0.7499516725698544
0.6568343085325808,0.6814682156310341,0.7097431916047335,0.7198339024931099,0.7356583303097273,0.7388698743419368
0.6518667226836442,0.6625244633764851,0.7036800934488465,0.7229596750053453,0.7209910870109285,0.750622593188963
0.6458036130120326,0.6716562572114635,0.6886097823452421,0.7254953787902959,0.7381829367755194,0.7588786550535065
0.6634558958406824,0.6829416621367668,0.6898031164421953,0.7290083947590552,0.7456395899816265,0.7554720320641283
0.6505223544568806,0.6603565349181753,0.6875707618706675,0.7240578868010181,0.7382596998185716,0.7413948602802414
0.6502098185631215,0.6674290699365094,0.6994037502843586,0.7219469681307803,0.730740198783366,0.7561388285291337
0.6447891649577948,0.6787140447498644,0.6894904534212696,0.7186884704198783,0.7353908009281354,0.7308547693321741
0.6589478114855032,0.683224852561446,0.679579896128893,0.7156232318344874,0.7146751291512915,0.7458937722781522
0.6491271402789172,0.6850171640743224,0.6961191868920272,0.7108381223077855,0.7229757295759828,0.7391198740729922
0.643824911469366,0.6589846993457606,0.6976631344754155,0.7179032089618619,0.7311589600276323,0.7365212684897113
0.6527253965419272,0.6788038697019924,0.701607004838458,0.7156518240465396,0.7302495881139084,0.7524720643291987
0.6515656726733308,0.6708605732546385,0.6968226346135669,0.7124896729024851,0.7463288199966035,0.7494390505082761
0.6526298048220437,0.6679531642692469,0.6909758781424306,0.7038968752372585,0.7372491031316609,0.7568340123849444
0.6336928251617701,0.6766641716469091,0.689602389330404,0.7005911898767504,0.7275395432183234,0.7478002684042881
0.6251089673462622,0.6744281128942999,0.7001591329841552,0.7266543106672956,0.7261856559577063,0.7450819460940091
0.6513458628422087,0.6872475291224641,0.7085904900687428,0.7147324136704385,0.7453918897662567,0.7437563291854291
0.6512183870201821,0.6706836328314716,0.6911005326532589,0.7127299768867451,0.7307355831736831,0.7598684459935561
