0.9962538922155689,0.9929029407850964
0.9962198270126413,0.9927407762253271
0.9956268795741849,0.991541269461078
0.9968282102461743,0.9939910614326902
0.9968686626746509,0.9938821805278332
0.9952526946107785,0.9908187677977378
0.9968500332667998,0.993889767132402
0.9951393213572854,0.990811663783544
0.995468263473054,0.9912913160345975
0.9960755821689955,0.9924673390995785
0.9958174318030606,0.9920920612109116
0.9974935462408516,0.9950894797072523
0.9949253493013972,0.9902914739410068
0.9968830339321355,0.9939079778221335
0.9959723220226214,0.9922991847416278
0.9949067198935461,0.9903075626524728
