0.9824468396540255,0.9691220935905968
0.9847451763140386,0.9722894903526281
0.9856276779773785,0.9743040638722554
0.9871041916167665,0.9762855515635396
0.9836385894876912,0.9705721144377911
0.9850506986027944,0.9735422807717898
0.9891406520292747,0.9798995147482813
0.9840159680638723,0.9719072361942781
0.9839467731204258,0.971715874916833
0.9882171656686626,0.9784265424706143
0.9833623419827012,0.9702895364825903
0.9862765136393878,0.9751591785318253
0.9838057218895542,0.9711709097360833
0.9873948103792414,0.9777407744510979
0.9886467065868264,0.9793063685961412
0.9849469061876247,0.9727475324905746
