0.9990343878343879,0.9996151404151404,0.9997772893772894
0.9990503718503718,0.9996570540570541,0.9997852813852813
0.998594116994117,0.9991848151848152,0.9995991563991563
0.9990834054834056,0.9995595515595517,0.999370052170052
0.9987718947718948,0.9992666888666889,0.9997916749916751
0.9991945831945832,0.999492241092241,0.9999206127206128
0.9989438117438117,0.9986811410811413,0.9996478188478187
0.9992016872016872,0.9996646908646908,0.9995739371739373
0.9992894216894218,0.9990366966366967,0.9992983016983017
0.9994062826062826,0.9993929625929627,0.9999227439227438
0.9989608613608614,0.9996376956376957,0.9995899211899212
0.9992373848373849,0.9993139305139304,0.9997577533577534
0.9993505161505162,0.9993947385947387,0.9997213453213454
0.998801554001554,0.9994883338883338,0.9994457098457099
0.999593117993118,0.9990049062049062,0.9994222666222666
0.9988903540903541,0.9996616716616716,0.9998172494172495
