0.9692257539055642,0.984394270668773
0.9741415341407758,0.9871719515534492
0.9764307474109181,0.9878209134632262
0.9766978297349481,0.9870709187291556
0.9809867902404773,0.9909102278392136
0.9785800386168159,0.9887708955590662
0.9711125097419696,0.9868485364226786
0.9759839550640688,0.9877233715990872
0.9773725820607336,0.9885029313673863
0.9804198560645955,0.9871295966298052
0.9725838834474284,0.9845087421449887
0.9784633568544848,0.9879012392487274
0.975365785501141,0.989455570300158
0.9754179954361946,0.980296467614534
0.9816328931016325,0.983206327540811
0.9752624160084254,0.989265047568896
