0.015161599999999999,0.021689600000000007,0.014524800000000001,0.002787200000000001,-0.0063360000000000005
0.0127584,0.007177600000000001,0.0310944,0.010252800000000003,0.037974400000000005
0.016140800000000004,0.0063136,0.0164736,-0.0031392,0.0091808
8.959999999999998e-05,0.015158400000000002,0.0007360000000000001,0.03697920000000001,0.0027359999999999997
0.009449599999999999,-0.0004575999999999999,0.0284864,0.035292800000000006,-0.007145600000000001
-0.0100224,0.021008,-0.014112000000000001,0.015923200000000002,0.0075744
0.012704,0.0220384,0.0122208,0.0146144,-0.005808000000000001
-0.0077824,0.0200512,0.0077536,-0.0012640000000000001,0.03536
0.0031839999999999998,0.0031552,0.0237472,0.015001600000000002,-0.019347200000000002
0.0061920000000000005,0.0033536,-0.0023455999999999998,0.0075616,0.0045088
0.007711999999999999,0.016416000000000004,0.0085824,0.0230688,0.018684799999999998
0.007424,0.010214399999999998,0.0267808,0.0108352,-0.0002208
0.0083488,0.00015999999999999993,0.011843200000000002,0.013862399999999999,0.024431999999999992
0.0032032000000000002,0.006476799999999999,0.0337632,0.0182304,0.0048288
0.0037887999999999997,-0.007670399999999999,0.0230016,0.0205408,0.0018176000000000002
0.0024639999999999996,0.0006496000000000003,-0.0041888,-0.012742399999999997,0.0015904
0.00016000000000000004,0.0015295999999999999,-0.0007167999999999996,0.0004512,0.0106656
0.0109152,0.0072864,0.0078976,-0.008240000000000003,0.0052864
0.00019199999999999995,0.009961600000000001,0.0082112,0.0152864,0.013411199999999998
0.0031328,0.010022399999999999,0.0031295999999999997,-0.010531199999999996,-0.0035776000000000002
0.019014399999999997,0.0086176,-0.0034944,0.007215999999999999,0.009590399999999999
0.0028767999999999997,0.0133952,-0.004672000000000001,0.023136,0.016793600000000002
0.0089888,0.0062144,0.0079776,0.0387328,0.0029919999999999994
-0.009283199999999998,0.012329600000000001,-0.010768000000000003,0.006592000000000001,0.02976
-0.003472,0.021654399999999997,-0.0017888,0.0015296000000000003,-0.004528000000000001
0.0100416,0.013459200000000001,5.4400000000000035e-05,0.0057280000000000005,0.01368
0.004675199999999999,0.0061600000000000005,0.00020480000000000004,0.025372799999999997,0.025641599999999997
0.005107200000000001,-0.019424,-0.0051392,0.039776,-0.0005792
0.0025440000000000003,0.028211200000000002,0.017932799999999995,0.0186016,0.0236992
0.0001248,0.0056128,-0.0012320000000000002,0.020467199999999998,0.0325984
0.008291199999999999,0.023785599999999994,-0.0011711999999999998,0.023763199999999998,0.005680000000000001
0.0047872,-0.0206464,0.005631999999999998,0.03417920000000001,0.0310272
-0.0008351999999999999,0.015756799999999998,0.0064864000000000015,0.017683199999999996,0.013644800000000002
-0.0036896,0.0035327999999999996,-0.0037695999999999997,-0.004489600000000002,-0.008572799999999998
0.0078944,0.032038399999999995,0.0084896,0.016412799999999998,-0.0013504000000000003
0.0078496,0.0033792,0.00872,0.0070208,-0.010031999999999998
