0.74427056,0.5335096,0.45635736,0.38166398,0.35735112,0.3045958,0.2558455,0.21557045,0.18436266,0.16125916,0.14130603,0.13065013,0.11470782,0.10699163,0.09729251,0.09092856,0.084447995
0.75481355,0.53256494,0.47028273,0.3901706,0.35470736,0.30939138,0.25681412,0.22082268,0.18919665,0.16380358,0.146118,0.12722324,0.11623118,0.10404255,0.09722232,0.0879294,0.0858432
0.74333173,0.5234449,0.47196606,0.39737347,0.35421863,0.29141045,0.25908473,0.2205413,0.18123363,0.16141388,0.14429668,0.12867893,0.114593856,0.10639815,0.09827294,0.0886348,0.08511242
0.75528723,0.55482996,0.50106233,0.38921887,0.35495526,0.30210793,0.25712976,0.21314293,0.18154871,0.1636038,0.14333299,0.12982918,0.11431772,0.104159296,0.09669008,0.091867104,0.08366652
