alpha,mmse,q2,pot,MI
0.0001,1.1665848072606548,8.185940601190822e-05,-0.4411876088934721,6.592316664727345e-05
0.0200995,1.1496491073230073,0.01701755934365945,-0.43944313791583245,0.01318010089143859
0.040099,1.1319948037038337,0.03467186296283309,-0.4376407750293435,0.0261500816116548
0.0600985,1.1137012378707285,0.05296542879593824,-0.43578181527464993,0.038969074131910066
0.080098,1.09487350010027,0.07179316656639667,-0.43387027915528276,0.05163093106639411
0.1000975,1.0756352955181405,0.09103137114852622,-0.43191121264968724,0.06413035358873004
0.120097,1.0561204750855195,0.1105461915811472,-0.42991045913199166,0.07646304173856695
0.14009649999999998,1.0364641888208943,0.13020247784577244,-0.42787438158196067,0.08862577606190311
0.160096,1.0167952446977575,0.14987142196890924,-0.425809579002535,0.10061643072877997
0.1800955,0.9972306011468792,0.16943606551978752,-0.42372263251740905,0.11243392928336982
0.200095,0.9778721450361354,0.18879452163053134,-0.4216199019974553,0.12407815968014484
0.2200945,0.9588054303724929,0.20786123629417386,-0.4195073789590941,0.13554986528189936
0.24009399999999997,0.9400998542620231,0.2265668124046436,-0.4173905920884524,0.1468505258245359
0.2600935,0.9218097509069401,0.24485691575972668,-0.4152745561361246,0.15798223826903982
0.280093,0.9039759836700048,0.262690682996662,-0.4131637546541615,0.16894760434644515
0.3000925,0.8866277307298567,0.28003893593681006,-0.4110621464017466,0.1797496281653728
0.320092,0.8697842804535172,0.29688238621314955,-0.4089731877874115,0.1903916256232282
0.3400915,0.8534567084651898,0.3132099582014769,-0.4068998653522009,0.20087714603307952
0.360091,0.837649389877068,0.3290172767895987,-0.40484473342747124,0.211209905272978
0.3800905,0.8223613203699889,0.34430534629667786,-0.40280995376688344,0.2213937294736696
0.40009,0.8075872470149339,0.35907941965173285,-0.40079733544365365,0.2314325084300006
0.4200895,0.7933186209738012,0.3733480456928655,-0.39880837305939226,0.24133015716885645
0.440089,0.7795443900586354,0.38712227660803133,-0.3968442826831715,0.2510905846891893
0.4600885,0.7662516511557167,0.40041501551095005,-0.3949060351808429,0.2607176689257747
0.48008799999999996,0.7534261823431094,0.4132404843235573,-0.39299438646947293,0.2702152367593763
0.5000875,0.7410528731655235,0.42561379350114326,-0.3911099048923419,0.2795870484078532
0.520087,0.7291160696160182,0.4375505970506486,-0.3892529958524007,0.28883678553542164
0.5400865,0.7175998482867589,0.4490668183799078,-0.3874239235567436,0.2979680421531965
0.560086,0.7064882321050547,0.460178434561612,-0.38562283049447416,0.3069843181992856
0.5800855,0.695765358177139,0.4709013084895277,-0.38384975452726755,0.31588901502377553
0.600085,0.6854156069418083,0.4812510597248585,-0.38210464393453636,0.32468543252052495
0.6200845,0.6754236977561316,0.4912429689105351,-0.3803873707267871,0.3333767677219728
0.640084,0.6657747626912465,0.5008919039754203,-0.3786977422051393,0.34196611434386415
0.6600834999999999,0.656454395863149,0.5102122708035177,-0.3770355111402643,0.35045646328159613
0.680083,0.6474486883042951,0.5192179783623716,-0.3754003845522469,0.35885070364646976
0.7000824999999999,0.6387442493597069,0.5279224173069599,-0.3737920315793449,0.36715162463336315
0.720082,0.6303282177707055,0.5363384488959613,-0.3722100900442963,0.37536191740111513
0.7400815,0.6221882646884502,0.5444784019782165,-0.3706541724209641,0.38348417764118414
0.760081,0.61431259043722,0.5523540762294468,-0.3691238708144478,0.39152090807857676
0.7800805,0.6066899164974213,0.5599767501692454,-0.36761876140040883,0.39947452132425887
0.80008,0.5993094738964866,0.5673571927701802,-0.36613840820439725,0.4073473427368754
0.8200795,0.5921609889602342,0.5745056777064326,-0.3646823663605021,0.41514161333749333
0.840079,0.5852346671883635,0.5814319994783033,-0.36325018498010164,0.42285949285130764
0.8600785,0.5785211758622835,0.5881454908043833,-0.36184140951487465,0.4305030625678797
0.880078,0.57201162586738,0.5946550407992868,-0.36045558388221033,0.43807432835026877
0.9000775,0.5656975531093111,0.6009691135573556,-0.35909225223522784,0.44557522351449097
0.920077,0.5595708998208222,0.6070957668458445,-0.3577509604584843,0.4530076116289976
0.9400765,0.5536239959883089,0.6130426706783578,-0.3564312574559956,0.46037328928262977
0.9600759999999999,0.5478495410730646,0.6188171255936021,-0.3551326962382928,0.4676739887758092
0.9800755,0.5422405861584119,0.6244260805082549,-0.35385483480083113,0.4749113806636342
1.000075,0.5367905166188325,0.6298761500478343,-0.35259723693516654,0.4820870763753151
1.0200745,0.5314930353791143,0.6351736312875524,-0.3513594727640794,0.48920263046509704
1.040074,0.5263421468091896,0.6403245198574772,-0.3501411193227679,0.4962595430874417
1.0600735,0.5213321412826428,0.6453345253840239,-0.3489417609543389,0.5032592622179748
1.080073,0.5164575804129024,0.6502090862537644,-0.3477609895843757,0.5102031857081384
1.1000725,0.511713282970309,0.6549533836963577,-0.34659840501742467,0.5170926634539609
1.120072,0.5070943114748105,0.6595723551918562,-0.34545361509161626,0.5239289993181842
1.1400715,0.5025959594526823,0.6640707072139844,-0.3443262358058008,0.5307134530268279
1.160071,0.4982137393408679,0.6684529273257989,-0.34321589140410375,0.5374472419974735
1.1800705,0.49394337101904373,0.672723295647623,-0.3421222144109057,0.5441315430708342
1.20007,0.4897807709470867,0.67688589571958,-0.341044845602108,0.5507674940977999
1.2200695,0.4857220418838153,0.6809446247828514,-0.3399834340247271,0.5573561956375113
1.240069,0.4817634631628229,0.6849032035038438,-0.3389376369131028,0.5638987124037282
1.2600685,0.4779014814982132,0.6887651851684535,-0.3379071196229795,0.5703960747361274
1.280068,0.4741327022969972,0.6925339643696695,-0.3368915555031996,0.5768492798960616
1.3000675,0.4704538814513255,0.6962127852153412,-0.33589062583996376,0.5832592935202078
1.3200669999999999,0.4668619175863986,0.6998047490802681,-0.33490401969785344,0.5896270507882777
1.3400665,0.46335384473986174,0.703312821926805,-0.33393143379946827,0.5959534576560669
