0.9310021404444445,0.9524374734485597,0.9672873807266984,0.9843950626645603,0.9879753258338267,0.9941303829787234,0.9969480893091673
0.9297651400164609,0.9400107446255145,0.9727726901878182,0.9870532476742145,0.9894330488783634,0.995409231415813,0.9965382589965852
0.9366265700082305,0.9472194812839506,0.9593749777075654,0.9858447604002106,0.9907522673508322,0.9951326293669556,0.9952932345679012
0.9215646488230452,0.9534843069629629,0.9668207126557838,0.9826059189046866,0.9921097822511676,0.9933070491200419,0.9961245705279749
0.9368569299753088,0.9482843591111111,0.967506036159382,0.9825279213621204,0.9924544079994737,0.9938449046493301,0.9970216044129235
0.9318735180905351,0.9472812246913579,0.9623059771809723,0.9789946568369317,0.989124382869548,0.9956859259259259,0.9971583462043602
0.9230815594403292,0.954596716510288,0.9692777812883973,0.9841062790942602,0.9925952492599172,0.9961274872603099,0.997678961912267
0.929857683489712,0.943014069201646,0.9658593308758996,0.9828899505002633,0.9910609459903954,0.9950731515629103,0.9971767712109273
0.9098989584855967,0.9571622452674898,0.9629386020712656,0.9806271960681061,0.9919695346358791,0.9948217578145521,0.9969694310480693
0.9144513675061728,0.9519304080329218,0.9677427080919783,0.9845377202036161,0.9920604002368264,0.9935252240609405,0.9979385763068032
0.9267381538765431,0.9548890347983539,0.9670895868000703,0.9822600358083201,0.9919769909874351,0.9936962689781981,0.997003112161807
0.9173828793415636,0.9587365335967079,0.9659858030542391,0.9848363952957697,0.9908909403328728,0.9969089529813502,0.9953464502232728
0.9341543284938271,0.955548834238683,0.9613915955766192,0.9810785943479025,0.9896894404315506,0.9951587034410297,0.9992967144733385
0.9390083771522635,0.9548526111604939,0.969252392487274,0.9798865480077235,0.9872000673639891,0.9938210832676646,0.9987036091410558
0.9308289474897119,0.9597990431604939,0.9677863605406355,0.982498336668422,0.9923734533254391,0.9949312403467296,0.9950590638297871
0.9243414544855967,0.9566204839506174,0.9581254611198877,0.9815465880287871,0.9916804126044338,0.9970424838455476,0.9970291778303125
