0.9980842837162838,0.999235293891294,0.9995586043586044
0.9981143857623859,0.9993163648203649,0.9995731841491843
0.9972000645280646,0.9983767675287676,0.999204831908832
0.9981878601398603,0.9991279973359974,0.9987469644429645
0.9975143907943909,0.9985475928515927,0.9995870132830134
0.9984004972804974,0.9989960782920783,0.9998429138269138
0.9978930769970771,0.9973873261553262,0.9993046337366337
0.9984138291338291,0.9993346244866246,0.9991539861619861
0.9985894449254449,0.9981114754874756,0.9986029756909757
0.9988217838457839,0.9988024775224774,0.9998460395900397
0.9979408822288822,0.9992818322418323,0.9991929303289303
0.9984785726865727,0.9986321258001258,0.9995203753283755
0.9987096873496876,0.9987962402042402,0.9994446537166538
0.997645698893699,0.9989863458023459,0.9988961012321013
0.9991914858474858,0.9980270206830207,0.9988574033374034
0.997806258926259,0.9993295735375736,0.9996372717652718
