alpha,mmse,q2,pot,MI
0.0001,0.03917543904002658,4.763565134613401e-05,0.9860055809306005,3.305739311328444e-05
0.0200995,0.038834922380394765,0.01000088676562605,0.9866168000057077,0.0066198003332043715
0.040099,0.03848670354210428,0.020179271411991273,0.9872369223471826,0.013156932945568876
0.0600985,0.03813131695985694,0.030567168143910806,0.987867072400163,0.019643251710020244
0.080098,0.037769453159828534,0.041144392984377554,0.9885067282759346,0.02607763693574544
0.1000975,0.03740189445464577,0.05188807905212922,0.9891552914872441,0.03245906776668263
0.120097,0.03702949744130468,0.06277318814488098,0.9898120962861772,0.03878663525794384
0.14009649999999998,0.036653171936100064,0.07377312646819201,0.9904764203254633,0.045059552840387734
0.160096,0.036273858072820235,0.08486041405181277,0.9911474968723347,0.0512771637294281
0.1800955,0.035892503070389305,0.09600736382803232,0.9918245279914402,0.057438945053544285
0.200095,0.035510040085857446,0.10718669975561568,0.9925066977793707,0.06354450879831715
0.2200945,0.035127369307919265,0.11837210945343735,0.9931931850826652,0.06959359980162463
0.24009399999999997,0.034745342887028734,0.1295386846909734,0.9938831751606542,0.07558609120326815
0.2600935,0.03436475363283512,0.1406632517605595,0.9945758698393717,0.08152197788051349
0.280093,0.033986327435310576,0.1517245930067017,0.99527049602011,0.08740136836845984
0.3000925,0.03361071903771415,0.16270357038170546,0.9959663123849135,0.09322447582057626
0.320092,0.03323851063990784,0.17358316627054027,0.9966626146098144,0.09899160831528056
0.3400915,0.03287021275772321,0.18434845837168057,0.9973587388237526,0.10470315910462791
0.360091,0.03250626677967163,0.1949865449648489,0.9980540639764036,0.11035959681866452
0.3800905,0.032147048719988934,0.2054864352100787,0.99874801283407,0.11596145614443706
0.40009,0.03179287374417394,0.21583891686690082,0.9994400522186602,0.12150932887166015
0.4200895,0.03144400112572326,0.22603641140972464,1.0001296924083654,0.12700385558535407
0.440089,0.031100639370549632,0.23607282424185527,1.0008164860539626,0.1324457179286518
0.4600885,0.030762951314020404,0.2459433957098205,1.0015000265268947,0.13783563164855248
0.48008799999999996,0.03043105905267709,0.25564455694994326,1.002179946114395,0.14317434018498998
0.5000875,0.03010504863923988,0.26517379265406227,1.0028559139252429,0.14846260898247993
0.520087,0.02978497435791063,0.27452951610306275,1.0035276337848769,0.15370122031544362
0.5400865,0.02947086287192834,0.2837109479344506,1.0041948419070397,0.15889096886007578
0.560086,0.029162716796069486,0.2927180117186996,1.0048573047429898,0.1640326576260985
0.5800855,0.028860518031701223,0.30155123647614523,1.0055148167616395,0.16912709448482935
0.600085,0.028564230740837596,0.31021166974576575,1.0061671983617597,0.1741750890714986
0.6200845,0.028273804001164297,0.3187007999792044,1.0068142938027493,0.17917745016560435
0.640084,0.027989174164254657,0.32702048761046854,1.007455969296061,0.18413498336220083
0.6600834999999999,0.027710266940853854,0.33517290410338374,1.0080921111892276,0.18904848907898597
0.680083,0.02743699923750144,0.34316047826739116,1.0087226242125946,0.19391876091392143
0.7000824999999999,0.027169280768282074,0.35098584914631425,1.0093474298870295,0.19874658419823113
0.720082,0.026907015464451768,0.35865182481519486,1.0099664650387792,0.20353273477722986
0.7400815,0.026650102703296923,0.36616134646092613,1.0105796803992464,0.2082779780218829
0.760081,0.026398438376003246,0.37351745716860396,1.011187039343282,0.2129830679658448
0.7800805,0.026151915812659313,0.3807232748838114,1.011788516666864,0.21764874668385012
0.80008,0.025910426580863698,0.3877819690694504,1.012384097517939,0.2222757437183706
0.8200795,0.025673861172803833,0.3946967406225306,1.0129737763783904,0.22686477567900593
0.840079,0.025442109594153953,0.40147080466076934,1.0135575561653625,0.23141654588566163
0.8600785,0.025215061866724606,0.4081073758302223,1.0141354473345805,0.23593174422396912
0.880078,0.024992608455490534,0.41460965582332143,1.014707467177518,0.24041104687470213
0.9000775,0.024774640629442325,0.42098082283123617,1.015273639033536,0.244855116364933
0.920077,0.024561050764556988,0.4272240226880877,1.0158339916891572,0.24926460146391294
0.9400765,0.02435173259644359,0.43334236148615535,1.016388558767241,0.2536401372421123
0.9600759999999999,0.024146581428930124,0.43933889947891336,1.016937378211117,0.2579823450945183
0.9800755,0.023945494304538253,0.44521664609807976,1.0174804917537161,0.26229183291714714
1.000075,0.023748370141799927,0.450978555939872,1.0180179444939292,0.2665691951964875
1.0200745,0.023555109843868098,0.4566275255903318,1.0185497844810436,0.2708150131841378
1.040074,0.02336561638231286,0.4621663911759768,1.0190760623425237,0.27502985508101285
1.0600735,0.023179794859514217,0.46759792654006915,1.0195968309455365,0.27921427623933676
1.080073,0.022997552552639928,0.4729248419571497,1.0201121450830648,0.2833688193927556
1.1000725,0.022818798953885184,0.4781497829568382,1.0206220612198855,0.28749401483006704
1.120072,0.022643445736273006,0.4832753313234823,1.02112663720062,0.29159038071488075
1.1400715,0.022471406831050426,0.48830400283387965,1.021625932046201,0.29565842327374026
1.160071,0.0223025983708856,0.4932382489176166,1.022120005740607,0.2996986370556719
1.1800705,0.02213693868772138,0.4980804567198085,1.0226089190357777,0.3037115052000104
1.20007,0.021974348290928182,0.5028329497396888,1.0230927332922912,0.30769749966520427
1.2200695,0.021814749839748477,0.5074979886360511,1.0235715103011611,0.31165708154193356
1.240069,0.021658068110915453,0.5120777721737517,1.0240453122018809,0.31559070117028454
1.2600685,0.021504229962386066,0.5165744382837874,1.024514201279496,0.3194987985814619
1.280068,0.021353164293920444,0.5209900652155524,1.0249782398963487,0.3233818036434231
1.3000675,0.021204802005163084,0.52532667276212,1.0254374904005292,0.3272401362834561
1.3200669999999999,0.021059075951790282,0.5295862235420459,1.0258920150064825,0.33107420680624583
1.3400665,0.020915920900210473,0.5337706243234708,1.026341875723966,0.334884416111005
1.360066,0.02077527348123592,0.5378817273782897,1.0267871342887716,0.33867115592085467
1.3800655,0.020637072143085484,0.5419213318558742,1.027227852092121,0.34243480903249585
1.400065,0.020501257104025547,0.5458911851673713,1.0276640901343082,0.34617574951492797
1.4200645,0.02036777030491122,0.5497929843729166,1.0280959089556678,0.34989434298369076
1.440064,0.020236555361850574,0.5536283775652517,1.0285233686029465,0.3535909467897101
1.4600635,0.020107557519179836,0.5573989652442526,1.0289465285862371,0.3572659102437686
