alpha,mmse,qw,q2,pot,MI
0.0001,0.039146498574109526,0.0,4.917108158186927e-05,0.9861109548001722,3.303631833937011e-05
0.0200995,0.038812557773917795,0.0,0.009810210806351246,0.9867129132849947,0.006615936675490316
0.040099,0.038483532509069475,0.0,0.019427570167031998,0.9873099073734407,0.013151079692433032
0.0600985,0.038159348632608066,0.0,0.028903416468091126,0.9879019758230276,0.019639056423302187
0.080098,0.03783993250091751,0.0,0.038239902301429214,0.9884891576958637,0.02608045167239048
0.1000975,0.037525211010602466,0.0,0.04743916446837603,0.9890714923268876,0.0324758439395902
0.120097,0.037215111632962324,0.0,0.056503322972020424,0.9896490192929791,0.038825805373248055
0.14009649999999998,0.03690956244611639,0.0,0.06543448007819554,0.9902217783830687,0.04513090173015312
0.160096,0.036608492164841355,0.0,0.07423471944333399,0.9907898095692358,0.05139169234238195
0.1800955,0.03631183016818524,0.0,0.08290610530731676,0.9913531529788039,0.05760873009072076
0.200095,0.03601950652492462,0.0,0.09145068174936269,0.9919118488674254,0.06378256138438854
0.2200945,0.035731452016933986,0.0,0.09987047200494427,0.9924659375931459,0.06991372614678862
0.24009399999999997,0.035447598160538024,0.0,0.10816747784166501,0.993015459591453,0.07600275780701171
0.2600935,0.03516787722591851,0.0,0.11634367899199761,0.9935604553512847,0.08205018329682803
0.280093,0.034892222254648775,0.0,0.12440103264075573,0.9941009653920011,0.08805652305289764
0.3000925,0.034620567075428814,0.0,0.13234147296515747,0.9946370302412928,0.09402229102394527
0.320092,0.0343528463180947,0.0,0.1401669107253329,0.9951686904140211,0.0999479946826403
0.3400915,0.034088995425975585,0.0,0.14787923290313162,0.9956959863919738,0.10583413504193252
0.360091,0.0338289506666712,0.0,0.15548030238709656,0.9962189586045131,0.11168120667560333
0.3800905,0.03357264914132232,0.0,0.16297195770149067,0.9967376474101062,0.1174896977427913
0.40009,0.033320028792445576,0.0,0.17035601277728624,0.997252093078715,0.1232600900162615
0.4200895,0.03307102841040309,0.0,0.17763425676305858,0.9977623357750274,0.12899285891419535
0.440089,0.03282558763857606,0.0,0.18480845387376246,0.9982684155425102,0.1346884735352809
0.4600885,0.03258364697731021,0.0,0.1918803432754079,0.9987703722882632,0.14034739669689375
0.48008799999999996,0.03234514778669926,0.0,0.19885163900369943,0.9992682457686509,0.14597008497616512
0.5000875,0.032110032288271126,0.0,0.20572402991474809,0.9997620755756993,0.15155698875373466
0.520087,0.03187824356563982,0.0,0.21249917966601747,1.0002519011242228,0.15710855226000678
0.5400865,0.03164972556418404,0.0,0.21917872672571806,1.0007377616396722,0.1626252136237189
0.560086,0.03142442308981178,0.0,0.22576428440891752,1.0012196961466735,0.1681074049226514
0.5800855,0.031202281806868213,0.0,0.23225744093869313,1.0016977434582424,0.17355555223630487
0.600085,0.03098324823524221,0.0,0.23865975953070717,1.0021719421656472,0.17897007570038695
0.6200845,0.03076726974672487,0.0,0.2449727784996472,1.002642330628901,0.18435138956295272
0.640084,0.0305542945606714,0.0,0.2511980113860283,1.0031089469678633,0.18969990224204492
0.6600834999999999,0.03034427173901574,0.0,0.2573369471019159,1.003571829053926,0.19501601638470073
0.680083,0.03013715118068515,0.0,0.2633910500941844,1.0040310145022664,0.20030012892717974
0.7000824999999999,0.029932883615460405,0.0,0.26936176052398475,1.004486540664643,0.20555263115629388
0.720082,0.02973142059732468,0.0,0.2752504944611546,1.0049384446227203,0.21077390877170288
0.7400815,0.02953271449734285,0.0,0.281058644092356,1.0053867631818894,0.21596434194907774
0.760081,0.029336718496110557,0.0,0.2867875779417865,1.005831532865583,0.22112430540399683
0.7800805,0.029143386575810924,0.0,0.2924386411033624,1.0062727899100474,0.22625416845649196
0.80008,0.028952673511914547,0.0,0.2980131554833249,1.006710570259566,0.23135429509612876
0.8200795,0.028764534864557014,0.0,0.3035124200522751,1.0071449095621074,0.2364250440475337
0.840079,0.028578926969626144,0.0,0.30893771110569196,1.0075758431653852,0.2414667688362775
0.8600785,0.0283958069295896,0.0,0.31429028253203994,1.0080034061133083,0.24647981785502907
0.880078,0.028215132604091888,0.0,0.3195713660876178,1.0084276331428073,0.2514645344299025
0.9000775,0.0280368626003481,0.0,0.3247821716773475,1.00884855868102,0.25642125688691625
0.920077,0.027860956263360222,0.0,0.3299238876407505,1.0092662168428146,0.2613503186185097
0.9400765,0.027687373665980418,0.0,0.33499768104239563,1.0096806414286457,0.26625204815002435
0.9600759999999999,0.02751607559884422,0.0,0.34000469796615146,1.0100918659227152,0.2711267692061178
0.9800755,0.02734702356019519,0.0,0.34494606381261006,1.010499923491435,0.27597480077702596
1.000075,0.027180179745621223,0.0,0.34982288359909164,1.010904846982166,0.28079645718464075
1.0200745,0.027015507037721594,0.0,0.3546362422616772,1.011306668922229,0.2855920481483379
1.040074,0.02685296899572238,0.0,0.35938720495874704,1.0117054215181698,0.290361878850511
1.0600735,0.026692529845056958,0.0,0.3640768173755416,1.0121011366552652,0.2951062500017726
1.080073,0.026534154466927015,0.0,0.36870610602929144,1.012493845897258,0.2998254579057792
1.1000725,0.02637780838785851,0.0,0.3732760785744953,1.0128835804863097,0.3045197945236403
1.120072,0.026223457769266004,0.0,0.37778772410795264,1.0132703713431588,0.30918954753787736
1.1400715,0.02607106939703787,0.0,0.3822420134731866,1.0136542490674743,0.3138350004159029
1.160071,0.025920610671153855,0.0,0.3866398995639213,1.014035243938392,0.3184564324729868
1.1800705,0.025772049595345754,0.0,0.3909823176262987,1.0144133859152231,0.3230541189346891
1.20007,0.025625354766810965,0.0,0.39527018555954974,1.0147887046383295,0.327628330998724
1.2200695,0.025480495365988082,0.0,0.39950440421485217,1.0151612294301489,0.3321793358962445
1.240069,0.025337441146402826,0.0,0.40368585769213267,1.0155309892963684,0.3367073969525164
1.2600685,0.025196162424591932,0.0,0.4078154136345901,1.0158980129272324,0.3412127736469708
1.280068,0.02505663007011201,0.0,0.411893923520735,1.0162623286989754,0.34569572167262175
1.3000675,0.024918815495639682,0.0,0.415922222953761,1.0166239646753814,0.35015649299481333
1.3200669999999999,0.02478269064716877,0.0,0.41990113194807943,1.0169829486094464,0.35459533590931847
1.3400665,0.024648227994309782,0.0,0.42383145521286436,1.0173393079451525,0.35901249509973965
1.360066,0.02451540052069631,0.0,0.4277139824324717,1.017693069819334,0.36340821169423465
1.3800655,0.024384181714502566,0.0,0.43154948854361047,1.0180442610636384,0.3677827233215324
1.400065,0.024254545559075774,0.0,0.4353387340091563,1.0183929082065675,0.37213626416625245
1.4200645,0.024126466523686742,0.0,0.4390824650885114,1.0187390374755994,0.3764690650235062
1.440064,0.023999919554401436,0.0,0.4427814141044263,1.0190826747993815,0.38078135335278396
1.4600635,0.023874880065076126,0.0,0.446436299706211,1.0194238458099898,0.3850733533311234
1.480063,0.023751323928478254,0.0,0.45004782712927055,1.019762575845248,0.38934528590555534
1.5000625,0.023629227467534746,0.0,0.4536166884509152,1.020098889951107,0.3935973688448155
1.520062,0.02350856744670944,0.0,0.4571435628423973,1.0204328128840687,0.3978298167903482
1.5400615,0.023389321063510705,0.0,0.4606291168171427,1.0207643691136634,0.4020428413065648
1.560061,0.023271465940130236,0.0,0.4640740044751464,1.0210935828249632,0.4062366509303937
1.5800605,0.023154980115213764,0.0,0.46747886774351416,1.021420477921138,0.4104114512200935
1.60006,0.02303984203576417,0.0,0.4708443366131338,1.0217450780260426,0.4145674448033528
1.6200595,0.022926030549177072,0.0,0.47417102937147276,1.0220674064868351,0.418704831424669
1.640059,0.022813524895409176,0.0,0.4774595528314964,1.0223874863766225,0.42282380799200703
1.6600584999999999,0.02270230469927912,0.0,0.4807105025567136,1.0227053404971271,0.42692456862275535
1.680058,0.022592349962900497,0.0,0.4839244630823578,1.0230209913813761,0.431007304688966
1.7000575,0.02248364105824665,0.0,0.4871020081327174,1.0233344612964053,0.43507220486189746
1.720057,0.022376158719846623,0.0,0.4902437008346317,1.0236457722459797,0.4391194551558525
1.7400565,0.0222698840376115,0.0,0.4933500939271759,1.0239549459733228,0.44314923897133485
1.760056,0.02216479844979027,0.0,0.49642172996756034,1.0242620039638557,0.4471617371375117
1.7800555,0.022060883736054315,0.0,0.49945914153327015,1.0245669674479438,0.45115712795399526
1.800055,0.021958122010709347,0.0,0.5024628514204781,1.0248698574036454,0.45513558723195846
1.8200545,0.021854396996626217,0.015226484325395893,0.5054943923407244,1.0251707520593663,0.45909707902866326
1.840054,0.02175096607968332,0.023652339000194426,0.5085167647277533,1.0254697104829757,0.46304162539798244
