alpha,q2,mmse
2.88,0.8433033251294608,0.3233633415372059
2.92,0.8451835086044908,0.321483158062176
2.96,0.8470183150260194,0.3196483516406473
3.0,0.8488093758140215,0.31785729085264525
3.04,0.850558245174681,0.3161084214919857
3.08,0.852266404598265,0.31440026206840177
3.12,0.8539352670462815,0.3127313996203852
3.16,0.8555661808552218,0.3111004858114449
3.2,0.8571604333745036,0.3095062332921631
3.24,0.8587192543383841,0.3079474123282826
3.2800000000000002,0.8602438190608581,0.3064228476058086
3.3200000000000003,0.8617352514229888,0.30493141524367795
3.36,0.8631946266488894,0.3034720400177774
3.4,0.864622973905375,0.3020436927612917
3.44,0.8660212787325904,0.30064538793407636
3.48,0.8673904853324051,0.2992761813342616
3.52,0.868731498705515,0.2979351679611517
3.56,0.8700451866607536,0.29662148000591315
3.6,0.8713323816859124,0.2953342849807543
3.64,0.8725938827317391,0.29407278393492764
3.68,0.8738304568948978,0.29283620977176894
3.72,0.8750428409879357,0.291623825678731
3.7600000000000002,0.876231743017395,0.2904349236492717
3.8000000000000003,0.8773978435764518,0.28926882309021495
3.84,0.8785417971576862,0.28812486950898053
3.88,0.879664233391385,0.28700243327528174
3.92,0.8807657582122294,0.2859009084544374
3.96,0.8818469549507485,0.28481971171591824
4.0,0.8829083853859832,0.2837582812806836
4.04,0.8839505907379366,0.28271607592873016
4.08,0.8849740925991695,0.28169257406749726
4.12,0.8859793938162664,0.2806872728504003
4.16,0.88696697932431,0.27969968734235673
4.2,0.8879373169372562,0.27872934972941055
4.24,0.888890858096895,0.2777758085697717
4.28,0.8898280385793422,0.2768386280873245
4.32,0.8907492791622758,0.275917387504391
4.36,0.8916549862739397,0.27501168039272705
4.4,0.8925455526017536,0.27412111406491313
4.44,0.8934213576682906,0.2732453089983762
4.48,0.8942827683785629,0.27238389828810383
4.5200000000000005,0.895130139540266,0.27153652712640075
4.5600000000000005,0.8959638143585222,0.2707028523081445
4.6000000000000005,0.8967841249062771,0.2698825417603896
4.64,0.8975913925669133,0.2690752740997534
4.68,0.8983859284621608,0.26828073820450593
4.72,0.8991680338639305,0.2674986328027362
4.76,0.8999380005815196,0.2667286660851471
4.8,0.9006961113305091,0.26597055533615765
4.84,0.9014426400845543,0.2652240265821124
4.88,0.9021778524109806,0.26448881425568616
4.92,0.9029020057910478,0.2637646608756189
4.96,0.9036153499240033,0.26305131674266347
5.0,0.9043181270154906,0.2623485396511761
5.04,0.9050105720615751,0.26165609460509165
5.08,0.9056929131164431,0.2609737535502237
5.12,0.9063653715470813,0.26030129511958544
5.16,0.907028162277009,0.25963850438965774
5.2,0.9076814940192175,0.25898517264744925
5.24,0.9083255694991976,0.2583410971674691
5.28,0.9089605856681271,0.25770608099853964
5.32,0.9095867339039174,0.2570799327627493
5.36,0.9102042002088458,0.2564624664578209
5.4,0.9108131653993196,0.2558535012673472
5.44,0.9114138052862498,0.2552528613804169
5.48,0.9120062908471982,0.25466037581946854
5.5200000000000005,0.912590788390713,0.2540758782759538
5.5600000000000005,0.913167459715803,0.2534992069508637
5.6000000000000005,0.9137364622635821,0.25293020440308467
5.64,0.9142979492615095,0.2523687174051572
5.68,0.9148520698629221,0.25181459680374463
5.72,0.915398969284329,0.2512676973823378
5.76,0.9159387889348661,0.2507278777318006
5.8,0.9164716665404993,0.25019500012616747
5.84,0.9169977362632318,0.24966893040343496
5.88,0.9175171288162591,0.2491495378504076
5.92,0.9180299715733885,0.24863669509327824
5.96,0.918536388679754,0.24813027798691278
6.0,0.9190365011297841,0.24763016553688266
6.04,0.9195304269133894,0.24713623975327736
6.08,0.9200182810620302,0.24664838560463653
6.12,0.9205001757683859,0.2461664908982808
6.16,0.9209762204649194,0.2456904462017473
6.2,0.9214465219101752,0.24522014475649156
6.24,0.9219111842696586,0.24475548239700817
6.28,0.9223703091940166,0.2442963574726501
6.32,0.9228239958930833,0.24384267077358346
6.36,0.9232723412101228,0.24339432545654394
6.4,0.9237154396928114,0.2429512269738553
6.44,0.924153383660989,0.24251328300567776
6.48,0.9245862632720201,0.24208040339464665
6.5200000000000005,0.9250141665838688,0.24165250008279793
6.5600000000000005,0.9254371796159756,0.24122948705069114
6.6000000000000005,0.9258553864078989,0.24081128025876786
6.640000000000001,0.9262688690748693,0.24039779759179747
6.68,0.9266777078632771,0.23998895880338966
6.72,0.9270819812044548,0.2395846854622119
6.76,0.9274817657658221,0.23918490090084465
6.8,0.927877136500299,0.23878953016636772
6.84,0.9282681666940652,0.23839849997260154
6.88,0.9286549280127322,0.23801173865393455
6.92,0.9290374905459342,0.23762917612073253
6.96,0.9294159228496262,0.2372507438170406
