alpha,q2,mmse
2.2800000000000002,0.7855306810237879,0.3811359856428789
2.32,0.7887876042523799,0.37787906241428687
2.36,0.7919485975172648,0.37471806914940203
2.4,0.7950177794856567,0.37164888718101013
2.44,0.7979990405405198,0.36866762612614695
2.48,0.80089605806002,0.36577060860664684
2.52,0.8037123104949591,0.36295435617170774
2.56,0.8064510903723748,0.36021557629429196
2.6,0.8091155163167142,0.3575511503499526
2.64,0.8117085441715499,0.3549581224951169
2.68,0.8142329772973496,0.3524336893693172
2.72,0.8166914761137818,0.34997519055288495
2.7600000000000002,0.819086566928339,0.3475800997383277
2.8000000000000003,0.8214206501026392,0.34524601656402754
2.84,0.8236960077461827,0.34297065892048406
2.88,0.8259148108226346,0.3407518558440321
2.92,0.8280791257386687,0.33858754092799803
2.96,0.830190920487915,0.33647574617875176
3.0,0.8322520703318614,0.3344145963348053
3.04,0.834264363291131,0.3324023033755358
3.08,0.8362295046048784,0.3304371620617883
3.12,0.8381491222279855,0.3285175444386812
3.16,0.8400247703459909,0.32664189632067586
3.2,0.8418579338094432,0.32480873285722356
3.24,0.8436500318785354,0.32301663478813136
3.2800000000000002,0.8454024217783248,0.32126424488834193
3.3200000000000003,0.8471164020124179,0.31955026465424885
3.36,0.8487932154770186,0.31787345118964816
3.4,0.8504340523783815,0.3162326142882852
3.44,0.8520400529703651,0.3146266136963016
3.48,0.8536123101254559,0.31305435654121083
3.52,0.8551518717298457,0.311514794936821
3.56,0.8566597429587655,0.3100069237079013
3.6,0.8581368884308166,0.30852977823585015
3.64,0.8595842342244412,0.30708243244222555
3.68,0.8610026697686737,0.30566399689799306
3.72,0.8623930496229173,0.30427361704374944
3.7600000000000002,0.8637561951567596,0.30291047150990713
3.8000000000000003,0.8650928961377101,0.3015737705289566
3.84,0.8664039122237802,0.3002627544428865
3.88,0.8676899743606645,0.2989766923060022
3.92,0.8689517861225601,0.29771488054410666
3.96,0.870190025007547,0.2964766416591197
4.0,0.8714053435656725,0.2952613231009943
4.04,0.8725983705939251,0.29406829607274165
4.08,0.8737697122132848,0.29289695445338193
4.12,0.8749199527963605,0.29174671387030626
4.16,0.8760496559963692,0.29061701067029755
4.2,0.8771593656246142,0.2895073010420526
4.24,0.8782496065066498,0.2884170601600169
4.28,0.8793208853112638,0.2873457813554029
4.32,0.8803736913281142,0.2862929753385526
4.36,0.8814084972032221,0.2852581694634446
4.4,0.8824257596376052,0.2842409070290616
4.44,0.8834259200512172,0.2832407466154495
4.48,0.8844094052141644,0.2822572614525023
4.5200000000000005,0.8853766278465078,0.2812900388201589
4.5600000000000005,0.8863279871820088,0.28033867948465796
4.6000000000000005,0.8872638695149309,0.2794027971517359
4.64,0.888184648724442,0.2784820179422247
4.68,0.8890906867678579,0.2775759798988089
4.72,0.8899823341499999,0.2766843325166668
4.76,0.8908599303725886,0.27580673629407815
4.8,0.8917238043565416,0.2749428623101251
4.84,0.8925742748584877,0.274092391808179
4.88,0.8934116508756178,0.27325501579104894
4.92,0.8942362316786542,0.27243043498801256
4.96,0.8950483096641487,0.271618357002518
5.0,0.8958481639266404,0.2708185027400264
5.04,0.8966360666529463,0.2700306000137205
5.08,0.8974122875947592,0.2692543790719075
5.12,0.8981770816987551,0.26848958496791164
5.16,0.8989306994233036,0.2677359672433631
5.2,0.8996733834825522,0.2669932831841145
5.24,0.9004053696855746,0.26626129698109213
5.28,0.9011268871109948,0.265539779555672
5.32,0.9018381583414714,0.26482850832519533
5.36,0.9025393997055003,0.2641272669611664
5.4,0.9032308214924764,0.2634358451741904
5.44,0.9039126281538492,0.26275403851281753
5.48,0.9045850185086369,0.2620816481580298
5.5200000000000005,0.905248185935841,0.26141848073082574
5.5600000000000005,0.9059023185546382,0.26076434811202853
5.6000000000000005,0.9065475994036871,0.2601190672629796
5.64,0.907184206613274,0.2594824600533927
5.68,0.9078123135684528,0.2588543530982139
5.72,0.9084320890657218,0.2582345776009449
5.76,0.9090436974635446,0.2576229692031221
5.8,0.909647298827011,0.25701936783965573
5.84,0.9102430490667256,0.25642361759994114
5.88,0.9108311000700914,0.25583556659657536
5.92,0.9114115998312258,0.25525506683544097
5.96,0.9119846925730234,0.25468197409364335
6.0,0.9125505188852773,0.25411614778138947
6.04,0.9131092157577465,0.25355745090892023
6.08,0.9136609170918027,0.253005749574864
6.12,0.9142057525680258,0.2524609140986409
6.16,0.9147438498093922,0.2519228168572746
6.2,0.9152753326264813,0.25139133404018543
6.24,0.915800321959756,0.2508663447069107
6.28,0.916318935811242,0.2503477308554247
6.32,0.9168312893519295,0.24983537731473726
6.36,0.917337494990839,0.2493291716758277
6.4,0.9178376624626254,0.2488290042040413
6.44,0.9183318989050473,0.24833476776161945
6.48,0.9188203089355466,0.24784635773112018
6.5200000000000005,0.9193029947235419,0.2473636719431248
6.5600000000000005,0.919780056061254,0.24688661060541273
6.6000000000000005,0.9202515904339699,0.24641507623269687
6.640000000000001,0.9207176930866512,0.24594897358001555
6.68,0.9211784570873072,0.24548820957935957
6.72,0.921633973389138,0.24503269327752875
6.76,0.9220843308899,0.2445823357767667
6.8,0.9225296164891142,0.2441370501775525
6.84,0.9229699151436243,0.2436967515230425
6.88,0.9234053099238041,0.24326135674286264
6.92,0.9238358820608675,0.2428307846057992
6.96,0.9242617110026229,0.24240495566404385
7.0,0.9246828744581024,0.24198379220856436
7.04,0.9250994484574131,0.24156721820925364
7.08,0.925511507359096,0.2411551593075707
7.12,0.925919123957416,0.2407475427092507
7.16,0.9263223694682261,0.24034429719844064
7.2,0.9267213135949443,0.2399453530717225
7.24,0.9271160245672062,0.23955064209946053
7.28,0.9275065691701746,0.23916009749649214
7.32,0.9278930128292034,0.2387736538374633
7.36,0.928275419486663,0.2383912471800037
7.4,0.928653852011599,0.23801281465506774
7.44,0.9290283717298566,0.2376382949368101
7.48,0.929399046094348,0.23726762057231876
7.5200000000000005,0.9297659314926144,0.2369007351740523
7.5600000000000005,0.9301290811427382,0.23653758552392856
7.6000000000000005,0.9304885483470954,0.23617811831957136
7.640000000000001,0.9308443864890301,0.23582228017763662
7.68,0.9311966490296455,0.23547001763702124
7.72,0.9315453895047164,0.2351212771619503
7.76,0.9318906615217194,0.23477600514494734
7.8,0.932232518756986,0.23443414790968076
7.84,0.9325710149529748,0.23409565171369195
7.88,0.9329062038118159,0.23376046285485086
