alpha,q2,mmse
4.76,0.9010449816367425,0.019142175520287845
4.8,0.9017958138148436,0.019082426193999222
4.84,0.9025351607728318,0.019023590832487336
4.88,0.9032632861654073,0.01896564845477778
4.92,0.9039804456111886,0.018908578719387205
4.96,0.904686886996799,0.018852361900124917
5.0,0.9053828507673398,0.018796978862977695
5.04,0.9060685702027498,0.018742411044117856
5.08,0.9067442716776283,0.018688640429227157
5.12,0.907410174918992,0.01863564953298518
5.16,0.9080664932517745,0.018583421379533102
5.2,0.9087134338305881,0.01853193948403064
5.24,0.9093511978614323,0.01848118783501311
5.28,0.9099799808138133,0.018431150877511432
5.32,0.910599972624045,0.018381813496873994
5.36,0.9112113578865114,0.018333161003546462
5.4,0.9118143160406368,0.018285179118193155
5.44,0.9124090215518884,0.01823785395729331
5.48,0.9129956440850807,0.01819117201934999
5.5200000000000005,0.9135743486680583,0.01814512017186458
5.5600000000000005,0.9141452958493361,0.018099685638792204
5.6000000000000005,0.9147086418492323,0.018054855988514945
5.64,0.9152645387040629,0.01801061912236718
5.68,0.9158131344022952,0.017966963263800872
5.72,0.9163545730217217,0.017923876947469577
5.76,0.9168889948591161,0.017881349008910793
5.8,0.9174165365541074,0.017839368574688326
5.84,0.9179373312059752,0.017797925053098032
5.88,0.9184515084965156,0.017757008124390482
5.92,0.9189591947706575,0.01771660773435569
5.96,0.9194605131904614,0.01767671408206828
6.0,0.919955583787673,0.017637317615705445
6.04,0.9204445235900749,0.01759840902249212
6.08,0.9209274467080091,0.017559979221815833
6.12,0.921404464426282,0.017522019357913057
6.16,0.9218756852907622,0.017484520792978023
6.2,0.9223412151923795,0.017447475100478282
6.24,0.9228011574466565,0.017410874058825784
6.28,0.9232556128706062,0.017374709645257523
6.32,0.9237046798601756,0.01733897402967284
6.36,0.9241484544628896,0.017303659568852547
6.4,0.9245870304476194,0.01726875880090698
6.44,0.9250204993718765,0.01723426443992086
6.48,0.9254489506467365,0.01720016937078686
6.5200000000000005,0.9258724715990129,0.017166466644257975
6.5600000000000005,0.926291147530119,0.017133149472263406
6.6000000000000005,0.9267050617761818,0.017100211223124877
6.640000000000001,0.9271142957650395,0.017067645417020924
6.68,0.9275189290706526,0.017035445721656953
6.72,0.927919039465663,0.017003605948082774
6.76,0.9283147029721717,0.01697212004665181
6.8,0.9287059939106693,0.016940982103127326
6.84,0.9290929849460884,0.01691018633501773
6.88,0.9294757471344078,0.016879727087867873
6.92,0.9298543499679754,0.01684959883165243
6.96,0.9302288614183767,0.016819796157364494
7.0,0.9305993479778971,0.016790313773716103
7.04,0.9309658746996032,0.016761146503948703
7.08,0.9313285052361536,0.016732289282744672
7.12,0.9316873018766327,0.016703737153296167
7.16,0.932042325580532,0.016675485264600984
7.2,0.9323936360286915,0.01664752886740878
7.24,0.9327412915855751,0.016619863317223087
7.28,0.9330853496250566,0.01659248404837609
7.32,0.9334258656087455,0.016565386647373143
7.36,0.9337629006491193,0.016538566251037813
7.4,0.9340965074480091,0.016512018665491623
7.44,0.9344267343939368,0.01648574004009836
