0.9946738046183513,0.9925179605498324,0.9948537843498921,0.9968334839446221,0.9970146854387407,0.9958146968933668,0.9994662547358494,0.9985448172856717,0.9989810746708104,0.9993646022736786
0.9933063964735357,0.9969290613346027,0.9976936576405177,0.9966004200400803,0.9949798663654889,0.9989020801358456,0.9982771742988996,0.9996935347889925,0.9979650807277051,0.9985348412324966
0.9910747873692443,0.996147396258448,0.9956587028061018,0.9946455845139659,0.9970623747854579,0.9966183367895106,0.9984209444245015,0.9958024194467511,0.9969855180290422,0.9999463142680157
0.9959607978228668,0.9983785985411098,0.9933063074944772,0.9980544269527725,0.9956801286700937,0.9981814054827486,0.998353382947843,0.9982989292251867,0.999366350612055,0.9990571971771984
0.9967076668290307,0.9908054296074411,0.9965281101448354,0.9976890723794353,0.9981046010712354,0.9978299462374068,0.9973483383065727,0.9983243981079888,0.9969348167456054,0.9972886368791108
0.9942261213981582,0.9989536589251012,0.9948077242177704,0.9957803129798427,0.996321022406639,0.9968701340854302,0.9968109954561569,0.99953307918174,0.9993750504536729,0.9982895578214699
0.993741256606744,0.9954185741713343,0.9957458451354189,0.9969531901311799,0.9991801100296234,0.9966649844990799,0.9938284592232541,0.9975362529623737,0.9966393457728633,0.9978241257237387
0.9935128897665383,0.9952515522167646,0.9947619354529935,0.9975355295029552,0.9983569289172712,0.9938898288687993,0.996423276554843,0.9984876023353665,0.9991444510200905,0.9978891327114249
0.9938476968651323,0.9924834968017058,0.9952889644921553,0.9972579675748487,0.9990120661557079,0.9971641229516146,0.9987858388459392,0.9993187645820757,0.9991087766702363,0.9997788700076485
0.9948556243794031,0.9889215946327902,0.9955441606970938,0.9969261600075093,0.9975738075409463,0.9973007897611987,0.9991330189482287,0.9968491614356993,0.9995518499916288,0.9991382707136996
0.9923391813614107,0.994028998234143,0.9949575626032588,0.9969860058309037,0.9989059430424316,0.9958486308040209,0.9998592835543894,0.9984562728380024,0.9986329345413893,0.9995731142791298
0.9940547944304712,0.995060660542647,0.996375558189448,0.9954102444360989,0.9976964258804258,0.9995106914639962,0.9988695278827112,0.9981658376363952,0.9951773647173017,0.9996084266910539
0.9908471722407474,0.9955595218913899,0.9964211623646959,0.9968200358235452,0.9945360412445851,0.9977727936560382,0.9977983843993563,0.998924903976595,0.9984166355776873,0.9990244693386962
0.9945712928931533,0.9943629297071264,0.995209661304664,0.9984813973525496,0.9985973951080458,0.9980541563733197,0.9972015263175134,0.9994761358932723,0.99943848028535,0.998168859209794
0.9930262291306852,0.9943416205773754,0.9924031316819631,0.9974556808667814,0.9974192478570367,0.9985901284779695,0.9954822079556086,0.9989880342946219,0.9981749397356456,0.9986466261337584
0.99456407536185,0.9971964326055804,0.9972241323571361,0.9975208513967209,0.9976247805558196,0.9958971857783366,0.997385068768705,0.9944654871746094,0.9955501308448133,0.999665220873242
0.9941816587653566,0.9971959961993383,0.9925699174855231,0.9978746437479149,0.9985621114021648,0.9975304117473919,0.9973506219278974,0.9970343269928391,0.9992207748905952,0.9982005823126596
0.9931174455714603,0.9927360791524956,0.9967841689510307,0.997194241317741,0.9985572536939727,0.9972325415560946,0.997810387436617,0.9989384932551985,0.9986637870161265,0.9998609083807609
0.9940178507532564,0.9962775995639175,0.9960011078658475,0.996768265033657,0.9984790960806131,0.9975574921812967,0.9986883359403975,0.9979443698168979,0.9990137400135849,0.9998775944378584
0.9924766719630217,0.9967485940102552,0.9957973140203102,0.9952376398547301,0.9974123281884647,0.9978902975504439,0.9968135873685599,0.9980647179519554,0.9990680083033577,0.9998730017369336
0.9936281859768776,0.998755904100381,0.9950605987555787,0.995110762800418,0.9975429049729196,0.9989620800259194,0.9961841038169877,0.9984651826689096,0.9955412443195902,0.9995934103238262
