0.74383295,0.5333419,0.42190117,0.35390761,0.2960553,0.25132665,0.21511039,0.18563402,0.15967599,0.14082366,0.1262136,0.116309226,0.10277349,0.09517514,0.09158245,0.08454416
0.7490869,0.5389543,0.41741586,0.3674841,0.3013807,0.25166792,0.22108914,0.18510017,0.16205223,0.1445232,0.126132,0.115657404,0.10521655,0.095034465,0.0903714,0.08463235
0.7750446,0.5372829,0.41524413,0.36180565,0.30169827,0.2606215,0.21873759,0.18914768,0.15664107,0.14217453,0.12674694,0.11501518,0.108256586,0.09700282,0.08877508,0.08461751
0.76837397,0.5436924,0.4323894,0.33942568,0.30728856,0.26039183,0.21919619,0.18441641,0.15907364,0.1420334,0.1279829,0.116088934,0.10411872,0.09836449,0.090577185,0.08328067
